,Outside,Agriculture,Greenhouses,Mineral/Industry,Public Amenities,Commercial,Residential (L),Residential (M),Residential (H),Recreation,Nature,Water,Transport,Airport,q,max_d
8,0.04649516433470831,-0.5767541260631921,-0.6946486305533762,-0.6252516539898961,-0.7235381958267558,-0.12959609472097294,0.7811088357294664,1.04941186087108,0.0,-0.9871627752948278,-1.4436974992327127,-1.5228787452803376,-0.8696662315049939,0.0,8.0,0.0
9,0.7261564661727549,-0.0008694587126288914,0.0,0.8016780590358931,0.16908635748702275,0.3021143769562011,-0.21253952548158497,-0.5128616245228135,-0.7825160557860937,0.0,0.18155777386278632,-0.38827669199265824,0.07809415040641068,0.0,9.0,0.0
10,0.8672317145188941,0.2828486028346448,0.0,-0.23657200643706275,-0.8507808873446201,-0.5346171485515817,-0.6345120151091003,-1.7958800173440752,0.0,-0.7099653886374819,0.0,-0.5361070110140927,-0.18442225167573273,0.0,10.0,0.0
11,0.6191977157929472,0.14705767102835993,0.0,0.07261747654523654,-0.3269790928711038,0.17318626841227402,-0.41680122603137726,-0.12205304837081175,0.0,-0.13253251214094852,-0.08092190762392612,0.0,-0.2549252084179425,-0.619788758288394,11.0,0.0
12,0.0,-0.09528445472131904,0.0,0.6100210246641453,0.09201847075279702,0.523486332343228,-0.17327747983100789,0.05153839051532738,0.43376983392486573,0.1328997699444829,-0.02090709936167361,-0.3585258894959005,0.0,0.09968064110925012,12.0,0.0
13,0.0,0.15442397311464698,0.0,0.4189638307036227,0.46612587041819925,0.36361197989214433,0.0,0.0,0.0,-0.27736607746618774,-0.9625735020593764,-0.48280410205002566,0.049992856920142645,0.0,13.0,0.0
14,0.5428254269591799,0.19200959265367015,-0.3788237182249648,-0.21538270736712464,-0.3595185630295782,-0.33535802444387447,-0.265200170411153,-0.5058454059815573,-0.10457745396059209,-0.3851027839668654,-0.17979854051435976,-0.4122890349810886,-0.12205304837081175,-1.408935392973501,0.0,1.0
15,-0.1384655891409622,-0.23807216157947098,0.33525725643453186,-0.07675598136972352,0.1439511164239635,-0.43062609038495414,0.14983469671578492,-0.6497519816658371,-0.24565166428898116,-0.0520763801682736,0.47363292687384106,-0.4225082001627747,0.1332194567324943,-0.10127481841050648,1.0,1.0
16,0.0,0.06966809691159564,1.5645713848355594,-1.0087739243075051,0.0,-0.6439741428068773,-0.1290111862394247,-0.7986028756795485,-0.16494389827988373,-1.0268721464003014,-0.15739076038943792,-0.8696662315049939,0.03662889536216113,0.0,2.0,1.0
17,0.0,-0.16304326294044955,0.0,1.261667228774185,-0.2898826348881837,-0.031050319018657353,-0.7144426909922262,0.0,0.0,-0.5734887386354247,-0.4089353929735008,0.5850092799024611,0.23754373814287447,0.0,3.0,1.0
