,Outside,Agriculture,Greenhouses,Mineral/Industry,Public Amenities,Commercial,Residential (L),Residential (M),Residential (H),Recreation,Nature,Water,Transport,Airport,q,max_d
18,-0.5767541260631921,-0.3089185078770315,-1.5086383061657274,-0.033389013318065645,0.5398285583778982,0.07809415040641068,-0.27245874297144357,-0.021363051615525673,0.7366354976868213,-0.2479515521805615,-0.41005039867429227,-0.3467874862246563,0.20085049809107747,-1.2291479883578558,4.0,1.0
19,-0.9913998282380825,-0.00261361560268669,0.2377949932739226,1.049605612594973,0.0799044676667207,0.08062648692180573,-0.047207556955907906,-0.09799710864927055,0.01577875638904093,-0.06803388527182737,-0.2740883677049518,0.04296907339318013,0.13640344813399,0.037824750588341866,5.0,1.0
20,1.5828017176654712,-0.7399286120149252,-1.744727494896694,0.0,0.5602653978627147,-0.5114492834995558,0.9331328237267343,0.659821158055705,0.5351674851149442,0.1964525417033891,-0.05060999335508721,-0.4975728800155673,0.003460532109506489,0.0,6.0,1.0
21,0.017450729510536125,-0.6925039620867871,-0.2984320149440726,-0.5228787452803376,0.4007106367732313,-0.03198428600635821,0.6341748717626001,0.47957531017498845,0.7636525705645304,0.24649858079580092,-0.7399286120149252,-0.4559319556497244,-0.04191415147891488,-2.0969100130080562,7.0,1.0
22,-0.3214816209598861,-0.7099653886374819,-0.39147396642280585,-0.3053948010664313,0.3905818785504353,0.30642502755068735,0.5670263661590603,0.875177059814704,0.229425847920695,0.359835482339888,-1.0969100130080565,-0.3269790928711038,0.0663259253620378,0.0,8.0,1.0
23,0.07445071895459124,-0.3516399890190684,-0.9244530386074693,0.5152113043278018,-0.09582563171583647,0.08386080086657301,-0.21253952548158497,0.031004281363536827,0.6376898191184012,0.2667019668840879,-0.17263072694617473,-0.25336580106242124,0.11760269169008426,0.0,9.0,1.0
24,0.03702787975577494,0.10482840365365537,-1.080921907623926,-0.06248210798265336,-0.5867002359187482,-0.34198860334288755,-0.17327747983100789,-0.8927900303521317,-1.4559319556497243,-0.10017949757290372,0.06818586174616162,0.160168292958512,0.060320028688285184,0.0,10.0,1.0
25,-0.19997064075586568,-0.059981844992336796,-0.8927900303521317,0.028571252692537637,-0.45717457304082015,0.20897851727625352,-0.16304326294044955,-0.26440110030182007,-0.2975694635544747,-0.2580609222708011,0.27230584440208644,0.06333335895174956,-0.17848647159522685,-0.9208187539523752,11.0,1.0
26,-0.44977164694490596,-0.08039897621588903,-0.7746907182741372,0.3159703454569177,0.09760432887441088,0.3769417571467587,-0.2196826878598487,-0.12262865413022594,0.009025742086910208,0.05499586152914153,-0.23732143627256383,-0.1384655891409622,0.40294882934440474,-0.5016894462103995,12.0,1.0
27,0.0,0.13576851456782227,0.0,0.6628522332647961,0.3951515915045426,0.11760269169008426,0.0,0.0,-1.6020599913279623,-0.549750891680639,-0.9665762445130504,-0.4698003017969178,0.027757204690553483,1.5860581783079222,13.0,1.0
