,Outside,Agriculture,Greenhouses,Mineral/Industry,Public Amenities,Commercial,Residential (L),Residential (M),Residential (H),Recreation,Nature,Water,Transport,Airport,q,max_d
0,0.0,0.25406445291433793,0.0,-0.3545777306509081,-0.3187587626244128,-0.22548303427145044,-0.265200170411153,-0.041436116778032536,-0.11013827874181155,-0.21324857785443882,-1.00436480540245,0.0,0.0,0.0,0.0,0.0
1,-0.1979107421182673,0.0,0.4514794051248618,-0.47237009912866135,-0.19314197048118256,-0.1804560644581313,0.9956790605116221,1.0780941504064108,-0.1979107421182673,0.10822665637492848,0.13193929521042452,-0.8996294548824371,-0.08460016478773018,-0.07520400420208784,1.0,0.0
2,0.0,0.30037806487070257,0.0,0.0,0.0,-0.4934949675951279,-0.22257317761068865,0.3089910290001641,-0.8068754016455384,0.0,-1.5086383061657274,0.0,0.0,0.0,2.0,0.0
3,1.213862930386819,0.24625231229932198,0.0,0.0,-0.10017949757290372,-0.3391345219961308,0.13576851456782227,-0.33254704711004607,-0.575118363368933,-0.8927900303521317,-0.9100948885606021,-0.31605286924848786,-0.056011124926228104,0.0,3.0,0.0
4,0.02530586526477026,0.0008677215312269133,0.0,0.8489277132270784,0.0,0.14921911265537988,-0.7798919119599449,-0.22694530663573742,0.5485122563410355,-0.36051351073141397,-0.5257837359237448,-0.8446639625349383,0.04257551244019059,0.0,4.0,0.0
5,-0.889410289700751,-0.015472686656207449,0.3756636139608854,1.2022702977372903,0.12417805547467511,0.0,-0.393618634889395,0.04688519083771014,0.34498141392725795,0.014940349792936524,-0.2557070168773237,-0.11407366019856895,0.04139268515822508,0.14488541828714227,5.0,0.0
6,1.7410570053605983,-0.2062096153091813,0.0,0.0,0.2571984261393445,-0.4584207560534191,0.0,0.6335694425540919,0.5921767573958668,-0.5917600346881504,-0.5228787452803376,-1.5086383061657274,-0.7772835288524167,0.0,6.0,0.0
7,0.8080082999104,-0.1493537648169335,-0.3098039199714863,-0.15428198203334137,0.12385164096708581,-0.028724151261894745,0.7740788007525189,0.0,0.7639518260333242,-0.10679324694015198,-1.1135092748275182,-1.4559319556497243,-0.9913998282380825,0.0,7.0,0.0
8,0.7168377232995244,-0.07727454200674003,-0.4698003017969178,0.51067903103221,0.49692964807321494,0.46627432178929207,0.6832272060414348,0.5906189482065779,0.0,0.19368102954128152,-1.2441251443275085,-1.1674910872937636,-0.5100415205751654,0.0,8.0,0.0
9,-0.7798919119599449,-0.2572748686953017,0.0,0.8014723135214711,0.0663259253620378,0.21879799811173756,-0.33068311943388784,0.18582535961296218,0.6588695922019623,0.0,-0.08884239126002341,-0.5512936800949201,-0.08512818245994963,0.0,9.0,0.0
10,0.31973049433022455,0.25478968739721,0.0,-0.4294570601181025,-0.5968794788241821,-0.2749054789185309,-0.06803388527182737,-0.30451832350980257,-1.7695510786217261,-0.1617807780923742,0.0,-0.27002571430044436,0.08206693428511301,0.0,10.0,0.0
11,0.05307844348341968,-0.012333735073725434,0.0,-0.05898575629443027,-0.34008379993014975,0.2377949932739226,-0.4509967379742122,-0.23507701535011155,-0.2831622767004755,-0.13018179202067184,0.3340514403468918,0.0,-0.2549252084179425,-0.619788758288394,11.0,0.0
12,0.0,-0.054531414868180264,0.0,-0.0660068361687577,0.12024479554636527,0.5122840632818536,-0.5086383061657274,-0.16494389827988373,-0.009217308196862183,0.12123145514962146,-0.16494389827988373,-0.3585258894959005,0.0,0.09968064110925012,12.0,0.0
13,0.0,0.1897709563468738,0.0,0.588159616383092,0.4530123911214552,0.31386722036915343,0.0,0.0,0.0,-0.3089185078770315,0.0,-0.48280410205002566,0.049992856920142645,0.0,13.0,0.0
14,0.07954300740290607,0.16879202031418183,-0.3957739469155299,-0.21609642072726507,-0.2798406965940431,-0.22548303427145044,-0.3115801779972894,-0.09205147838772766,-0.17134010346468015,-0.1567672219019906,-0.15119529894819625,-0.4122890349810886,-0.12205304837081175,-1.408935392973501,0.0,1.0
15,-0.4377071355435253,-0.3334820194451191,0.3716219271760213,-0.6307841425898572,-0.22329881601158919,-0.24949160514865382,0.6822353569025642,0.9464522650130731,-0.1681302257194983,0.05230909964732344,-0.02410886359820726,-0.33535802444387447,-0.0061230850587887945,-0.2898826348881837,1.0,1.0
16,0.0,0.12710479836480765,1.5423772129021804,0.0,0.0,-0.6968039425795111,-0.3477536589966768,0.15411952551584673,-0.6819366650372385,-0.978810700930062,-0.44611697335612566,-0.8696662315049939,0.03140846425162412,0.0,2.0,1.0
17,0.9979976364080043,-0.0034883278458213473,-0.6345120151091003,1.0620552473753537,-0.10734896612269966,-0.20690839982341983,-0.11577123036739606,-0.32605800136591223,-0.640164517660112,-0.5003129173815962,-0.1456939581989194,0.33385014510254507,0.31344537042641407,0.0,3.0,1.0
18,-0.40120949323688493,-0.10237290870955855,-1.6382721639824072,0.7079957464229291,0.6239725120169963,0.0944711286416448,-0.3214816209598861,-0.243363891754152,0.4772659954248526,-0.23062267392386154,-0.2564902352715702,-0.3098039199714863,0.08457627793433102,-1.0757207139381184,4.0,1.0
19,-0.889410289700751,-0.07314329105030767,0.2357808703275603,1.103940485083021,0.04766419460155998,0.05804623039528174,-0.3798639450262425,0.022428371185486493,0.2787536009528289,-0.030584087646018613,-0.33254704711004607,0.02530586526477026,0.12254352406875435,-0.00174066157630127,5.0,1.0
20,1.601168773829693,-0.2958494831602009,-1.744727494896694,0.0,0.33984878303763705,-0.5376020021010439,0.7221401254574156,0.4888326343824005,0.5011962420270887,-0.3053948010664313,-0.018181392829336417,-0.6345120151091003,0.0354297381845483,0.0,6.0,1.0
21,0.7213983755215053,-0.27901425584626094,-0.08512818245994963,-0.1681302257194983,0.23248786635298624,-0.01592296609716924,0.5398285583778982,0.2284003587030047,0.679337030520794,0.07261747654523654,-0.7328282715969862,-0.4400933749638875,0.009875633712160119,0.0,7.0,1.0
22,0.5314789170422551,-0.2055119533408304,-0.3757179041643317,0.4379090355394984,0.3847117429382824,0.40517554621798935,0.5626496722119166,0.4379090355394984,0.1637575239819558,0.2437819160937949,-1.00436480540245,-0.29157909986528724,-0.010105436281226938,0.0,8.0,1.0
23,-0.2692177243336108,-0.36351210364663455,-0.8961962790440431,0.7346398389876995,0.1112625136590653,0.16226561429802155,-0.03432802877989328,0.11892575282577665,0.5407047833107623,0.2787536009528289,-0.17134010346468015,-0.3010299956639812,0.15866398081398933,0.0,9.0,1.0
