,Outside,Agriculture,Greenhouses,Mineral/Industry,Public Amenities,Commercial,Residential (L),Residential (M),Residential (H),Recreation,Nature,Water,Transport,Airport,q,max_d
0,0.0,0.24625231229932198,0.0,0.0,-0.6819366650372385,-0.623423042943488,-0.06550154875643228,-0.1617807780923742,-0.208309350979882,0.016615547557177382,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.7931741239681502,0.0,0.35333909531130464,-0.020451625295904902,-0.0788339493622613,-0.393618634889395,0.5451833682154061,-0.4294570601181025,0.0,0.4677560512440329,0.458788881710845,-0.9100948885606021,-0.09420411963213146,-0.08460016478773018,1.0,0.0
2,0.0,0.24625231229932198,0.0,0.0,0.0,-0.6108339156354675,-0.32513885926218844,0.0,0.0,-0.2557070168773237,-0.17392519729917355,0.0,0.0,0.0,2.0,0.0
3,0.6877072796248189,0.0021660617565076304,0.0,0.0,0.24551266781414982,-0.13253251214094852,-0.24488773360492885,0.0,0.0,-0.3516399890190684,-0.3372421683184259,0.3178544893314692,0.5776066773625357,0.0,3.0,0.0
4,0.09131515969722287,-0.011441043121384482,0.0,0.14581771449182765,0.0,0.19534605834841964,0.24477176149529495,-0.1524273408578878,1.2540160608610367,0.16524432612531087,-0.4225082001627747,-0.7931741239681502,0.09236969962912069,0.0,4.0,0.0
5,-0.5968794788241821,-0.04000516167158381,0.24919835739111287,1.0189500215009748,0.11293997608408006,0.0,0.19562294358693666,-0.019542107723899943,1.0236639181977936,0.08707120590653541,-0.08724669632867703,-0.1384655891409622,0.017450729510536125,0.12090281761452719,5.0,0.0
6,1.868521008351567,-0.2596373105057561,0.0,0.0,0.2242740142942577,-0.3595185630295782,0.0,0.3794868137172738,0.0,0.5901728315963143,0.18554215485437514,-1.4202164033831899,-0.6819366650372385,0.0,6.0,0.0
7,0.7233735670189845,-0.44977164694490596,-0.48017200622428124,-0.47108329972234525,0.08314414314305227,-0.19246497193114673,0.6247975789607612,0.0,0.0,0.7038929536325446,-0.6252516539898961,-1.4685210829577449,-1.0177287669604316,0.0,7.0,0.0
8,0.3220124385824005,-0.4975728800155673,-0.6925039620867871,-0.6003262785189618,-0.14752000636314366,-0.09258863922541381,0.5769169559652071,0.8502785525180371,0.0,0.568084331315394,-0.8996294548824371,-1.5228787452803376,-0.8664610916297825,0.0,8.0,0.0
9,-0.1284270644541213,-0.06701917807680184,0.0,0.10516942799933163,-0.3979400086720376,-0.3106911408763798,0.6834072991320949,0.5322446436265822,0.006893707947900456,0.0,-0.6655462488490691,-1.0915149811213503,-0.6252516539898961,0.0,9.0,0.0
10,0.3356584522893015,0.2853322276438845,0.0,-0.2628073572952627,-0.8507808873446201,-0.5257837359237448,-0.6307841425898572,-1.3979400086720375,0.0,-0.8446639625349383,0.0,-0.5361070110140927,-0.18442225167573273,0.0,10.0,0.0
11,0.06929801211552926,0.13703745478951265,0.0,0.07261747654523654,-0.28567024025476695,0.1766699326681496,-0.13135556160517428,-0.35066514128785814,0.1112625136590653,-0.18442225167573273,-0.1106982974936897,0.0,-0.2549252084179425,-0.619788758288394,11.0,0.0
12,0.0,-0.14813039927023372,0.0,0.5430742350335321,0.06966809691159564,0.5194341949137028,0.07845681805329256,0.26623169668989327,0.30877777366472114,0.17114115102838207,-0.09745322068600859,-0.3585258894959005,0.0,0.09968064110925012,12.0,0.0
13,0.0,0.17897694729316943,0.0,0.4189638307036227,0.46612587041819925,0.36361197989214433,0.0,0.0,0.0,0.0,-0.9625735020593764,-0.48280410205002566,0.049992856920142645,0.0,13.0,0.0
14,0.1328997699444829,0.16226561429802155,-0.3788237182249648,-0.21896306137886817,-0.33441900898204685,-0.3098039199714863,-0.1592667653881933,-0.2006594505464183,-0.4122890349810886,-0.08990945440593186,-0.18111458540599013,-0.4122890349810886,-0.12205304837081175,-1.408935392973501,0.0,1.0
15,-0.5272435506827877,-0.3106911408763798,0.25623653320592293,-0.19449914184159983,-0.08724669632867703,-0.3645162531850879,0.395501124305626,-0.3809066693732573,-2.3979400086720375,0.3951515915045426,0.2610248339923974,-0.41680122603137726,0.08457627793433102,-0.16304326294044955,1.0,1.0
16,0.0,0.09061070782840665,1.5563989999304224,-0.7166987712964504,0.0,-0.5968794788241821,-0.4881166390211256,0.0,0.0,-0.431798275933005,-0.15366288787019475,-0.8601209135987634,0.04060234011407314,0.0,2.0,1.0
17,0.0,-0.17457388223217687,0.0,1.261667228774185,-0.05551732784983137,-0.031050319018657353,-0.638272163982407,0.0,0.0,-0.48678239993206096,-0.44977164694490596,0.5850092799024611,0.23754373814287447,0.0,3.0,1.0
18,-0.5114492834995558,-0.1284270644541213,0.0,0.10140335055533072,0.585347911094591,0.11293997608408006,0.20871001990640115,-0.08671609823958155,1.1157103380123794,0.13956426617584977,-0.1890957193312996,-0.208309350979882,0.23274206272073686,-1.0222763947111522,4.0,1.0
19,-0.721246399047171,-0.08671609823958155,0.0835026198302674,0.8726223790252884,0.00860017176191757,0.0881360887005513,0.12775251583297328,-0.03715731879875755,0.9587071910872847,0.04493154614916006,-0.1890957193312996,0.03019478535675124,0.14050804303817957,-0.025949097207122653,5.0,1.0
20,1.7302653352906363,-0.38721614328026455,-1.6382721639824072,0.0,0.2610248339923974,-0.42596873227228116,0.3042750504771283,0.1417632302757879,0.0,0.2846562827885157,0.2494429614425822,-0.4596705252091263,0.030599721965951066,0.0,6.0,1.0
